source_site,category_url,article_url,article_title,article_published_at,article_views,comment_index,comment,author,comment_date,likes,dislikes,scraped_at
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme,https://www.dnes.bg/a/448-svobodno-vreme/724077-pravoslavnata-tsarkva-otbelyazva-nedelyata-na-vsi-svetii,Православната църква отбелязва Неделята на вси светии,07.06.2026 | 06:15 ч.,,4,А според вас аз шизoфриник ли съм или олuryфрeн,Гост 666,преди 3 часа,1,6,2026-06-07 10:52:45
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme,https://www.dnes.bg/a/448-svobodno-vreme/724077-pravoslavnata-tsarkva-otbelyazva-nedelyata-na-vsi-svetii,Православната църква отбелязва Неделята на вси светии,07.06.2026 | 06:15 ч.,,3,До: Гост 666-пий си хапчетата бе o лигyфрeн,анонимен,преди 3 часа,3,3,2026-06-07 10:52:45
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme,https://www.dnes.bg/a/448-svobodno-vreme/724077-pravoslavnata-tsarkva-otbelyazva-nedelyata-na-vsi-svetii,Православната църква отбелязва Неделята на вси светии,07.06.2026 | 06:15 ч.,,2,"Черен,кpuвоглав чaлгonuтек още ли водиш жалkoто си съществуване?",До гост 666,преди 3 часа,3,3,2026-06-07 10:52:47
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme,https://www.dnes.bg/a/448-svobodno-vreme/724077-pravoslavnata-tsarkva-otbelyazva-nedelyata-na-vsi-svetii,Православната църква отбелязва Неделята на вси светии,07.06.2026 | 06:15 ч.,,1,"Неделята на всички Божии светии е посветена на онези, които са просияли като светии с делата си, но все още не са канонизирани или не са ни известни. Също така е напомняне, че светиите са хора и също като нас са били изкушавани с гордост, слава, богатство, плътски и всякакви други страсти. Те не са ангели небесни и също като нас са имали своите съмнения и понякога дори и падения. Но с молитва и помощ от Бога са намерили в себе си сили да се отрекат от злото и да станат ПРИМЕР за нас грешните.",Слава Богу,преди 3 часа,3,1,2026-06-07 10:52:47
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme,https://www.dnes.bg/a/448-svobodno-vreme/723952-zabludi-koito-darzhat-horata-v-neshtastni-vrazki,"Заблуди, които държат хората в нещастни връзки",06.06.2026 | 23:00 ч.,,9,"Вярвате в завещание, затова оставихте дете си на пето Лама",анонимен,преди 1 час,0,0,2026-06-07 10:52:49
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme,https://www.dnes.bg/a/448-svobodno-vreme/723952-zabludi-koito-darzhat-horata-v-neshtastni-vrazki,"Заблуди, които държат хората в нещастни връзки",06.06.2026 | 23:00 ч.,,8,Абе спрете да разбивате семейства с тия статии,анонимен,преди 3 часа,2,0,2026-06-07 10:52:49
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme,https://www.dnes.bg/a/448-svobodno-vreme/723952-zabludi-koito-darzhat-horata-v-neshtastni-vrazki,"Заблуди, които държат хората в нещастни връзки",06.06.2026 | 23:00 ч.,,7,"Статиите за успехите на Украйна, *** и ""разпадането на Русия"".",Връзка репички,преди 3 часа,1,0,2026-06-07 10:52:49
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme,https://www.dnes.bg/a/448-svobodno-vreme/723952-zabludi-koito-darzhat-horata-v-neshtastni-vrazki,"Заблуди, които държат хората в нещастни връзки",06.06.2026 | 23:00 ч.,,6,"Ако ви се прави с*кс, по-добре е да правите такъв. Опитите да си оправите връзките е на втора линия, защото първото е по-големият фактор.",анонимен,преди 6 часа,2,2,2026-06-07 10:52:49
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme,https://www.dnes.bg/a/448-svobodno-vreme/723952-zabludi-koito-darzhat-horata-v-neshtastni-vrazki,"Заблуди, които държат хората в нещастни връзки",06.06.2026 | 23:00 ч.,,5,И още една заблуда: ТЯ може да си прави каквото си иска и да го командва и ще бъдат щастливи.,анонимен,преди 9 часа,8,2,2026-06-07 10:52:49
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme,https://www.dnes.bg/a/448-svobodno-vreme/723952-zabludi-koito-darzhat-horata-v-neshtastni-vrazki,"Заблуди, които държат хората в нещастни връзки",06.06.2026 | 23:00 ч.,,4,".. от нея и дори имаше внуче. Той настоял тя да роди детето, обещал да го припознае, да се разведе и да се ожени за нея. Два месеца след раждането тя отново забременя от него и стана скандал - родителите й настояваха за аборт, но любовникът не разреши. Няколко години след второто раждане все още не беше припознал децата, нито се беше развел. После им загубих дирите, не знам какво е станало.Изводът ми е, че не бива да се слагат жестоки юзди на млад човек, хормонът рано или късно ще си каже думата",Продължението -,преди 9 часа,5,0,2026-06-07 10:52:49
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme,https://www.dnes.bg/a/448-svobodno-vreme/723952-zabludi-koito-darzhat-horata-v-neshtastni-vrazki,"Заблуди, които държат хората в нещастни връзки",06.06.2026 | 23:00 ч.,,3,"Бегло познавах семейство, което се грижеше за дъщеря си като за писано яйце, но и много я ограничаваха - заставиха я да следва задочно /още през соца/, за да не ходи на студентски бригади, на които според тях ставали неморални неща. Заставяха я да ходи на почивка само с тях. Разрешаваха й да дружи само с едно съседско момиче. И в крайна сметка, когато беше на 23 г. и за първи път отиде в командировка далеч от родителския контрол, тя забременя от шефа си, който беше женен, 30 г. по-възрастен от",Софийска история,преди 9 часа,4,0,2026-06-07 10:52:49
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme,https://www.dnes.bg/a/448-svobodno-vreme/723952-zabludi-koito-darzhat-horata-v-neshtastni-vrazki,"Заблуди, които държат хората в нещастни връзки",06.06.2026 | 23:00 ч.,,2,"Че ако лижете жена си редовно, в крайна сметка лекото ухание на веяна скумрия от чатала и ще изчезне!",Друга заблуда е,преди 10 часа,5,3,2026-06-07 10:52:49
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme,https://www.dnes.bg/a/448-svobodno-vreme/723952-zabludi-koito-darzhat-horata-v-neshtastni-vrazki,"Заблуди, които държат хората в нещастни връзки",06.06.2026 | 23:00 ч.,,1,Че точно вашата жена не е миндилИспермояд!,Заблуда е,преди 10 часа,2,0,2026-06-07 10:52:49
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme,https://www.dnes.bg/a/448-svobodno-vreme/723950-sandali-koito-shte-sa-hit-prez-lyatoto,"Сандали, които ще са хит през лятото",06.06.2026 | 22:45 ч.,,3,"До: анонимен 8Римските войници са носели сандали, също и древногръцките, спартанските и тракийските.",Гумени цъoвyлu,преди 3 часа,1,0,2026-06-07 10:52:52
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme,https://www.dnes.bg/a/448-svobodno-vreme/723950-sandali-koito-shte-sa-hit-prez-lyatoto,"Сандали, които ще са хит през лятото",06.06.2026 | 22:45 ч.,,2,най жалката картинка е мъж да сложи сандали не знам от къде тая мода ама автоматично изглежда гей,анонимен,преди 3 часа,0,1,2026-06-07 10:52:52
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme,https://www.dnes.bg/a/448-svobodno-vreme/723950-sandali-koito-shte-sa-hit-prez-lyatoto,"Сандали, които ще са хит през лятото",06.06.2026 | 22:45 ч.,,1,Краката ми миришат на оцет.,анонимен,преди 12 часа,5,1,2026-06-07 10:52:52
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme,https://www.dnes.bg/a/448-svobodno-vreme/723996-7-predlozheniya-za-yunski-manikyur-moderni-i-svezhi-vizii-za-letniya-sezon,7 предложения за юнски маникюр: Модерни и свежи визии за летния сезон,06.06.2026 | 22:30 ч.,,3,"Няма ли дама с по фини ръце, кебапчета ли рекламира.",анонимен,преди 51 минути,0,0,2026-06-07 10:52:54
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme,https://www.dnes.bg/a/448-svobodno-vreme/723996-7-predlozheniya-za-yunski-manikyur-moderni-i-svezhi-vizii-za-letniya-sezon,7 предложения за юнски маникюр: Модерни и свежи визии за летния сезон,06.06.2026 | 22:30 ч.,,2,"На 3 юни 2026 когато започна Международният Икономически Форум в Санкт Петербург, само на 17 км от Форума украински дронове посетиха петролния терминал. От сателитните снимки стана ясно, че петролният терминал вече се нуждае от икономическа сделка за модернизация. Там има 21 резервоар цистерни за петролни продукти и горива. През терминала годишно могат да преминават 12,5 млн. тона продукти АКО КРЕМЪЛ ЗАОБИЧА МИРА.",анонимен,преди 9 часа,2,0,2026-06-07 10:52:54
