source_site,category_url,article_url,article_title,article_published_at,article_views,comment_index,comment,author,comment_date,likes,dislikes,scraped_at
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana,"Румен Радев: България не е бедна, а лошо управлявана страна",09.04.2026 | 21:45 ч.,,112,"България е не лошо управлявана,а абсолютно неграмотно управлявана защото:на избори ходят изплюскалите тройка кюфтета аборигени,""спечелили"" по стотачка скръндзи и,купените с държавни службици калинки-като изборен резултат е избран селяндурски дембелин,с някакво ""образование"",*** по възпитание,абсолютно ограничен и тесногръд индивид!Е какво очаквате като резултат?",Дядо,преди 1 ден,9,2,2026-04-11 17:04:57
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana,"Румен Радев: България не е бедна, а лошо управлявана страна",09.04.2026 | 21:45 ч.,,111,"Внимание! Прогресивни измамници на хоризинта! Този, като че не е бил от управляващите, а е гледал отстрани. И сега какво: Олигарсите ми са по-добри от олигарсите ти :) България не била бедна страна, а лошо управлявана, и този чак сега ли го разбра? Сигурно не е чак толкова умен :) Какво стана с Български възход, да не го преименуваха на Българско падение? Дали ще участва на изборите генерал Янев :)",Прогресивни,преди 1 ден,19,2,2026-04-11 17:04:59
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana,"Румен Радев: България не е бедна, а лошо управлявана страна",09.04.2026 | 21:45 ч.,,110,To тaka cu e! Harлegeн npuмep зa лoшo ynpaвлeнue e goroвopa c Бoтaш!,анонимен,преди 1 ден,18,2,2026-04-11 17:04:59
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana,"Румен Радев: България не е бедна, а лошо управлявана страна",09.04.2026 | 21:45 ч.,,109,Румбата Бойчето Дидо Дебелия. Все наши ребята.,анонимен,преди 1 ден,5,6,2026-04-11 17:04:59
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana,"Румен Радев: България не е бедна, а лошо управлявана страна",09.04.2026 | 21:45 ч.,,108,"Хора, Не се вълнувайте толкова, ще има още от същото. Явно, като народ, не можем да излъчим и изберем можеши и мислещи за хората политици. Комунистическата номенклатура и агентура си ни управляваи ще продължат. Ако не е Радев, ще е Бойко, ако не е Бойко ще е Делян, ако не е Делян ще е друг подобен. Царе, Станищевци, Костовци и т.н. Просто не се смени номенклатурата. Прибраха парите и си държат властта и стават все по-брутални за обикновените хора и унищожават България, бавно и устойчиво.",Хора,преди 1 ден,6,2,2026-04-11 17:04:59
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana,"Румен Радев: България не е бедна, а лошо управлявана страна",09.04.2026 | 21:45 ч.,,107,"Да Радев, и ти носиш персонална вина за кражбите през последните 9 години! Предсрочни избори на килограм и служебни правителства! Назначи шарлатаните от ПП-ДБ, Киро простото - незаконно, погази Конституцията! Твое служебно правителство подписа Боташ и всеки ден плащаме на Турция по 1 милион евро! Ти Радев, виждаш ли ВИНАТА си, или ти е удобно само да критикуваш останалите?!",анонимен,преди 1 ден,11,0,2026-04-11 17:04:59
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana,"Румен Радев: България не е бедна, а лошо управлявана страна",09.04.2026 | 21:45 ч.,,106,"Народа като чуе Президент иси мисли ,че има правата на Тръмп, Макрон или Ердоган, само, че това са президентски републики, а ние сме парламентарна, в българия президента е само един чиновник, който преставлява България в разни незначими мероприятия и няма никаква сьила...",Бай Иван мазния,преди 1 ден,5,2,2026-04-11 17:04:59
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana,"Румен Радев: България не е бедна, а лошо управлявана страна",09.04.2026 | 21:45 ч.,,105,"Девет години като беше президент къде спа и не спря корупцията, с ядеше и пиеше на една маса с олигарсите. Съсипаха и плодородната земя на юг и всички мълчат. Страоят се блокчета по 4 етажа и се застрояват зелени площи, което е кощунство. Блокове под 9 етажа за големите градове не бива да се разрешават.",анонимен,преди 1 ден,9,1,2026-04-11 17:04:59
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana,"Румен Радев: България не е бедна, а лошо управлявана страна",09.04.2026 | 21:45 ч.,,104,Все едни и същи слагате начело на държавата. Няма кяк да се оправите.,анонимен,преди 1 ден,4,1,2026-04-11 17:04:59
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana,"Румен Радев: България не е бедна, а лошо управлявана страна",09.04.2026 | 21:45 ч.,,103,"Радев е ""олигархията"" в България! Божков , Гергов , Бобокови , Копринков , Доган .Цветан Василев,...всичките стоят зад него !",анонимен,преди 1 ден,12,2,2026-04-11 17:04:59
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana,"Румен Радев: България не е бедна, а лошо управлявана страна",09.04.2026 | 21:45 ч.,,102,кифлю,анонимен,преди 1 ден,10,2,2026-04-11 17:04:59
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana,"Румен Радев: България не е бедна, а лошо управлявана страна",09.04.2026 | 21:45 ч.,,101,"Интересен факт - колкото повече платените писачи на олигархията оплюват Радев, толкова повече хора решават да гласуват за него. Никой не иска да е в един кюп с такива писачи или да остави господарите им да ни управляват",анонимен,преди 1 ден,3,12,2026-04-11 17:05:01
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana,"Румен Радев: България не е бедна, а лошо управлявана страна",09.04.2026 | 21:45 ч.,,100,поне най накрая ще погребем бсп едиственото свясно нещо от целия тоя фарс,анонимен,преди 1 ден,10,2,2026-04-11 17:05:01
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana,"Румен Радев: България не е бедна, а лошо управлявана страна",09.04.2026 | 21:45 ч.,,99,"Цитат: Румен Радев каза, че Прогресивна България си поставя за цел изхвърляне на олигархията от политическата власт, разграждане на модела Борисов-Пеевски и спиране на достъпа му до публичен ресурс. +++ Това не е достатъчно. ГЕРБ, СДС и ДПС-НН откраднаха стотици милиарди. Трябва да се върне на България поне част от тези милиарди",анонимен,преди 1 ден,3,9,2026-04-11 17:05:01
